city,name,star,property_type,district,address,languages,bbox,coordinates
Moscow,Апартаментос на Маяковке,0,Apartments,"Tverskoy, Moscow","2/11с2 4-Ya Tverskaya-Yamskaya Ulitsa, Tverskoy, 125047 Moscow, Russia",,"[('55.749005', '37.5882509'), ('55.794817', '37.6085411')]","(55.771911, 37.598396)"
Moscow,Aparty Starogo Arbata,0,Apartments,"Arbat, Moscow","Kaloshin pereulok 6 stroyeniye 1, Arbat, 119002 Moscow, Russia","Russian, English","[('55.711834', '37.5221518'), ('55.78481', '37.662832')]","(55.748322, 37.5924919)"
Moscow,Kvart-Hotel Atrium Palace,0,Apartments,"Basmanny, Moscow","Zemlyanoy Val 24/32, Basmanny, 105064 Moscow, Russia","Russian, English","[('55.724227', '37.5786384'), ('55.7916239206412', '37.7336333142106')]","(55.7579254603206, 37.6561358571053)"
Moscow,Museum Studio,0,Apartments,"Zamoskvorechye, Moscow","Vtoroy Raushskiy Pereulok 3, Zamoskvorechye, 115035 Moscow, Russia","Russian, French, English","[('55.7028400180209', '37.5219984206764'), ('55.7907533819791', '37.7474345793235')]","(55.7467967, 37.6347165)"
Moscow,Moscow Apartments Krasnopresnenskaya,0,Apartments,"Presnensky, Moscow","Krasnaya Presnya 12, Presnensky, 123242 Moscow, Russia","Russian, English","[('55.73008', '37.5098237079346'), ('55.793424', '37.6365242920654')]","(55.761752, 37.573174)"
Moscow,Apartment Butyrskiy Val 30,0,Apartments,"Tverskoy, Moscow","Ulitsa Butyrskiy Val 30, Tverskoy, 127055 Moscow, Russia",,"[('55.748322', '37.5372238'), ('55.818484', '37.637136')]","(55.783403, 37.5871799)"
Moscow,Apartment on Molodezhnaya,0,Apartments,Moscow,"Ulitsa Molodezhnaya 68, 141407 Moscow, Russia",,"[('55.842219', '37.372574'), ('55.9352948', '37.4377030000001')]","(55.8887569, 37.4051385)"
Moscow,MneNaSutki on Festivalnaya Street,0,Apartments,Moscow,"Festival'naya Ulitsa, 125565 Moscow, Russia",,"[('55.7492795300486', '37.3587027898349'), ('55.9619664699514', '37.5916412101651')]","(55.855623, 37.475172)"
Moscow,Apartment on Volgogradskiy Prospect,0,Apartments,"Kuzminki, Moscow","Volgogradskiy Prospect 145 building 2, Kuzminki, 109443 Moscow, Russia","Russian, English","[('55.5237230159339', '37.589820338623'), ('55.8850360693032', '37.9655300426027')]","(55.7043795426185, 37.7776751906129)"
Moscow,"Lux-Apartments улица Павловская, 23",0,Apartments,"Third Transport Ring, Moscow","23 Pavlovskaya Ulitsa, Danilovsky, 115093 Moscow, Russia","Russian, English","[('55.657104', '37.609879'), ('55.777306', '37.645889')]","(55.717205, 37.627884)"
Moscow,PLED Hostel Samotechnaya,0,Hostels,"Tverskoy, Moscow","Ulitsa Sadovaya-Samotechnaya  6, Bld. 2, Tverskoy, 127051 Moscow, Russia","Ukrainian, Russian, English","[('55.7425262495671', '37.549117039779'), ('55.8034794730007', '37.6789204178931')]","(55.7730028612839, 37.6140187288361)"
Moscow,Apartamenty Kastan 5,0,Apartments,"Filevsky Park, Moscow","5 Kastanayevskaya Ulitsa, Filevsky Park, 121096 Moscow, Russia","Russian, English","[('55.6366946', '37.3334669841309'), ('55.8421954', '37.6598010158691')]","(55.739445, 37.496634)"
Moscow,Apartment Dobryninskaya,0,Apartments,"Zamoskvorechye, Moscow","41 Lyusinovskaya ulitsa 1, Zamoskvorechye, 115093 Moscow, Russia",,"[('55.6979088093398', '37.5782743'), ('55.7451914', '37.6673389539674')]","(55.7215501046699, 37.6228066269837)"
Moscow,Studio Apartment at Vodny Stadion,0,Apartments,Moscow,"Kronshtadtskiy Bul'var 6 bldg 1, 125493 Moscow, Russia","Russian, Spanish, English","[('55.7479309206289', '37.3332029209709'), ('55.9343250793711', '37.6541770790291')]","(55.841128, 37.49369)"
Moscow,Apartment on Vladimirskaya,0,Apartments,Moscow,"3-ya Vladimirskaya 26k2, 111401 Moscow, Russia",,"[('55.609633276161', '37.514535'), ('55.899101', '38.0622658228188')]","(55.7543671380805, 37.7884004114094)"
Moscow,Apartment on Elninskay 18,0,Apartments,"Kuntsevo, Moscow","Ulitsa Elninskaya 18, Bldg 1, Kuntsevo, 121552 Moscow, Russia","Russian, English","[('55.7147149284033', '37.1834929306885'), ('55.7657910715967', '37.6632490693115')]","(55.740253, 37.423371)"
Moscow,El coffee house and hostel,0,Hostels,"Basmanny, Moscow","Chistoprudniy Bulvar 21, Basmanny, 105062 Moscow, Russia","Russian, English","[('55.727638', '37.586508'), ('55.7941068021755', '37.7058795730164')]","(55.7608724010878, 37.6461937865082)"
Moscow,Apartment Tverskaya Residence,0,Apartments,"Tverskoy, Moscow","Tverskaya 16 bldg. 2, Tverskoy, 125009 Moscow, Russia","Russian, French, English, German","[('55.7470168260742', '37.5726782324187'), ('55.7839003302188', '37.6429821748688')]","(55.7654585781465, 37.6078302036437)"
Moscow,Lux Apartment Smolenskiy Bulvar 7,0,Apartments,"Khamovniki, Moscow","Smolenskiy bulvar 7, ap. 47, Khamovniki, 119121 Moscow, Russia","Russian, English","[('55.7223969026315', '37.5524503537617'), ('55.7583277357777', '37.6163947652875')]","(55.7403623192046, 37.5844225595246)"
Moscow,Apartment Starokonyushennyy,0,Apartments,"Arbat, Moscow","30 Starokonyushennyy pereulok, Arbat, 119002 Moscow, Russia","Russian, English","[('55.703524', '37.5514223767212'), ('55.7943620384057', '37.639914')]","(55.7489430192028, 37.5956681883606)"
Moscow,Rozhdestvenka,0,Bed and breakfasts,"Meshchansky, Moscow","улица Кузнецкий Мост, 20/6/9 строение 1 этаж 2, Meshchansky, 107031 Moscow, Russia","Russian, English","[('55.7439755834269', '37.5921911035018'), ('55.7799064165731', '37.6561708964982')]","(55.761941, 37.624181)"
Moscow,City Inn Apartments Belorusskaya,0,Apartments,"Presnensky, Moscow","Bolshoy Kondratievskiy pereulok h4bld1, Presnensky, 123056 Moscow, Russia",,"[('55.7247098096387', '37.5242029082184'), ('55.8200181644153', '37.642162')]","(55.772363987027, 37.5831824541092)"
Moscow,Na Tvardovskogo 10 Apartment,0,Apartments,"Strogino, Moscow","Ulitsa Tvardovskogo 10, bldg. 2, Strogino, 123458 Moscow, Russia",,"[('55.7013303482158', '37.0012569923744'), ('55.885474328585', '37.791039')]","(55.7934023384004, 37.3961479961872)"
Moscow,Hostel Artist on Arbatskaya,0,Hostels,"Presnensky, Moscow","Stolovy Pereulok 11 Bld. 2, Presnensky, 121069 Moscow, Russia","Russian, English","[('55.7293899330586', '37.4625776316312'), ('55.7842627914277', '37.7216221775238')]","(55.7568263622432, 37.5920999045775)"
Moscow,Apartment na Stroginskiy Boulevard,0,Apartments,"Strogino, Moscow","Stroginskiy Boulevard 26 Bldg.2, Strogino, 123592 Moscow, Russia",,"[('55.747629', '37.1816496375428'), ('55.8568289193889', '37.627543')]","(55.8022289596945, 37.4045963187714)"
Moscow,IZBA Kutuzovskaya Tower,0,Apartments,"Third Transport Ring, Moscow","Kutuzovskiy prospekt  2 building 1, Dorogomilovo, 117452 Moscow, Russia","Russian, Georgian, Spanish, English","[('55.74193984826', '37.5502648'), ('55.75994415174', '37.5808852')]","(55.750942, 37.565575)"
Moscow,Apartment Tikhiy Centr,0,Apartments,"Presnensky, Moscow","Presnenskiy Val, 8, Presnensky, 123022 Moscow, Russia","Russian, English","[('55.753405140598', '37.5471105957642'), ('55.776137259402', '37.5821346042358')]","(55.7647712, 37.5646226)"
Moscow,MaxRealty24 Khoroshovskoe Shosse 12 к 1,0,Apartments,"Horoshovsky, Moscow","Khoroshevskoye shosse 12, Bldg.1 , Horoshovsky, 123007 Moscow, Russia","Chinese, Russian, Dutch, Italian, French, Spanish, English, German, Afrikaans","[('55.7171700849377', '37.4292222650237'), ('55.8333926214255', '37.6737499237061')]","(55.7752813531816, 37.5514860943649)"
Moscow,MuchMore Frunze,0,Apartments,"Khamovniki, Moscow","Komsomol'skiy Prospekt 27a, Khamovniki, 119146 Moscow, Russia","Russian, Spanish, English","[('55.6914770249348', '37.563748'), ('55.7594489750652', '37.599986')]","(55.725463, 37.581867)"
Moscow,URoom ApartHotel,0,Apartments,"Donskoy, Moscow","Sevastopolsky Prospekt 3, Bldg.2, Donskoy, 117152 Moscow, Russia","Russian, English","[('55.5770658130807', '37.4514157477989'), ('55.8098701869193', '37.7659102522011')]","(55.693468, 37.608663)"
Moscow,Apartments on Akademika Anokhina 5-1,0,Apartments,Moscow,"Ulitsa Akademika Anokhina 5 Bldg.1, 119571 Moscow, Russia","Russian, English","[('55.566585594647', '37.3663377941652'), ('55.760542', '37.5822662153442')]","(55.6635637973235, 37.4743020047547)"
Moscow,MaxRealty24 Nizhegorodskaya 3,0,Apartments,"Tagansky, Moscow","ul. Nizhegorodskaya 3, Tagansky, 109147 Moscow, Russia","Russian, Dutch, Italian, French, Spanish, English, German, Afrikaans","[('55.7106843974865', '37.4220444701141'), ('55.7682157687747', '37.9299748536896')]","(55.7394500831306, 37.6760096619018)"
Moscow,Kvart-Hotel Moscow Ring,0,Apartments,"Presnensky, Moscow","Ulitsa Gruzinsky Pereulok 10, Presnensky, 123056 Moscow, Russia","Russian, English","[('55.7619164363977', '37.5630874763727'), ('55.7837372236023', '37.5981909036273')]","(55.77282683, 37.58063919)"
Moscow,Leader NORD Apartments on Krasnaya Presnya,0,Apartments,"Presnensky, Moscow","Зоологический переулок дом 4/6, Presnensky, 123557 Moscow, Russia",,"[('55.7339877644223', '37.530103499884'), ('55.7844362027767', '37.6182047772461')]","(55.7592119835995, 37.5741541385651)"
Moscow,Makarov Hostel,0,Hostels,"Zamoskvorechye, Moscow","Sadovnicheskaya ul., 22с2, Zamoskvorechye, 115035 Moscow, Russia","Russian, English","[('55.7281315834269', '37.5990782951559'), ('55.7640624165731', '37.663032104844')]","(55.746097, 37.6310552)"
Moscow,IZBA Red Square Guest House,0,Guest houses,"Yakimanka, Moscow","Ulitsa Serafimovicha 2 , Yakimanka, 119072 Moscow, Russia","Russian, Georgian, Spanish, English","[('55.7073642916741', '37.5832524134918'), ('55.7806217083259', '37.6429975865082')]","(55.743993, 37.613125)"
Moscow,Zemlyanoy Val Deluxe Apartment,0,Apartments,"Basmanny, Moscow","Ulitsa Zemlyanoy Val, 2 , Basmanny, 105064 Moscow, Russia","Russian, English","[('55.7486719867001', '37.5967183708781'), ('55.7725241496213', '37.7196030598104')]","(55.7605980681607, 37.6581607153443)"
Moscow,Hostel Zont i Shlyapa,0,Hostels,"Tagansky, Moscow","Zolotorozhski Val 40, Tagansky, 105120 Moscow, Russia","Russian, English","[('55.66352', '37.6005484163761'), ('55.8322173057852', '37.7616545333615')]","(55.7478686528926, 37.6811014748688)"
Moscow,Antic Style Apartments м.Tverskaya,0,Apartments,"Tverskoy, Moscow","Bolshoy Gnezdnikovskiy pereulok, dom 10, kvartira 611, Tverskoy, 125009 Moscow, Russia","Russian, English","[('55.73091332', '37.575502600027'), ('55.79595268', '37.635851399973')]","(55.763433, 37.605677)"
Moscow,ApartHotel555 Lobachevskogo 28,0,Apartments,"Prospekt Vernadskogo, Moscow","28 Ulitsa Lobachevskogo, Prospekt Vernadskogo, 119415 Moscow, Russia","Russian, English","[('55.5832696', '37.3812882748687'), ('55.7562824', '37.6307657251313')]","(55.669776, 37.506027)"
Moscow,Shkatulka creative house Hotel,0,Hotels,"Izmailovo, Moscow","Izmaylovskoye Shosse 73-G, Stroenie 9, Izmailovo, 105187 Moscow, Russia","Chinese, Russian, English","[('55.66352', '37.5807952880859'), ('55.925194', '37.9244127119141')]","(55.794357, 37.752604)"
Moscow,Apartment on Gazetnyy pereulok 1-12,0,Apartments,"Presnensky, Moscow","1/12 Gazetnyy pereulok, Presnensky, 125009 Moscow, Russia","Chinese, French, English","[('55.7456157463052', '37.577699277246'), ('55.7678110915958', '37.637112')]","(55.7567134189505, 37.607405638623)"
Moscow,Hostel Ester House,0,Hostels,"Meshchansky, Moscow","Botanicheskiy Pereulok 16, Meshchansky, 129090 Moscow, Russia","Russian, English","[('55.7350602636071', '37.583789'), ('55.8229777363929', '37.694357')]","(55.779019, 37.639073)"
Moscow,Inndays on Nagornaya,0,Apartments,Moscow,"St. Nagornaya 29 build. 3, 117186 Moscow, Russia","Russian, English","[('55.5754344983263', '37.5282307879333'), ('55.771752', '37.6737499237061')]","(55.6735932491632, 37.6009903558197)"
Moscow,Apartments Kronshtadskiy Bulvar 6k4,0,Apartments,Moscow,"Кронштадтский бульвар, 6к4 кв. 158, 125413 Moscow, Russia",,"[('55.762674', '37.3501379153442'), ('55.9188100613996', '37.638976')]","(55.8407420306998, 37.4945569576721)"
Moscow,Near Bolshoi Theater,0,Guest houses,"Tverskoy, Moscow","Ulitsa Bolshaya Dmitrovka 20, Bldg. 2, Tverskoy, 107031 Moscow, Russia","Russian, English","[('55.7494592711143', '37.583790731491'), ('55.7766120541822', '37.6430130734025')]","(55.7630356626483, 37.6134019024468)"
Moscow,ApartLux 1905 goda Suite,0,Apartments,"Presnensky, Moscow","Ulitsa 1905 goda 11, Presnensky, 123022 Moscow, Russia","Russian, English","[('55.747629', '37.4504871682479'), ('55.7822131796662', '37.6707708833419')]","(55.7649210898331, 37.5606290257949)"
Moscow,Кутузовский пр 5/3,0,Apartments,"Third Transport Ring, Moscow","5/3 Kutuzovsky Avenue, Dorogomilovo, 121248 Moscow, Russia",,"[('55.6966294490783', '37.492992'), ('55.8035825509217', '37.642162')]","(55.750106, 37.567577)"
Moscow,MaxRealty24 Prospekt Vernandsogo 61,0,Apartments,"Prospekt Vernadskogo, Moscow","Prospect Vernadskogo 61, Prospekt Vernadskogo, 119415 Moscow, Russia","Russian, Dutch, Italian, French, Spanish, English, German, Afrikaans","[('55.587839492214', '37.3288679609497'), ('55.7565383100408', '37.6737499237061')]","(55.6721889011274, 37.5013089423279)"
Moscow,Tretyakov Gallery Apartment,0,Apartments,"Zamoskvorechye, Moscow","22/24с1 Ovchinnikovskaya naberezhnaya Building C1, Apt. 36, Zamoskvorechye, 115184 Moscow, Russia","Russian, English, German","[('55.717533565812', '37.5717972441803'), ('55.769108', '37.6945084145415')]","(55.743320782906, 37.6331528293609)"
Moscow,Apartament in Orlovo-Davydovsky Lane,0,Apartments,"Meshchansky, Moscow","Orlovo-Davydovskiy Pereulok 1, Meshchansky, 129110 Moscow, Russia",,"[('55.7261541497901', '37.557512'), ('55.8420878502099', '37.717286')]","(55.784121, 37.637399)"
Moscow,Apartments Ships,0,Apartments,"Yuzhnoye Butovo, Moscow","Ulitsa Izumskaya 43, Yuzhnoye Butovo, 117624 Moscow, Russia","Russian, Spanish, English","[('55.33934696769', '37.49057367153'), ('55.758054', '37.6472409456666')]","(55.548700483845, 37.5689073085983)"
Moscow,Music style Belorusskaya,0,Apartments,"Presnensky, Moscow","6 Bolshoy Kondratyevskiy pereulok, Presnensky, 123056 Moscow, Russia","Russian, English","[('55.7557511494139', '37.4768843093071'), ('55.7906088505861', '37.6899316906929')]","(55.77318, 37.583408)"
Moscow,Appart Voyage on Dinamo,0,Apartments,"Savelovsky, Moscow","Мирской переулок д,16 , Savelovsky, 127083 Moscow, Russia",,"[('55.703524', '37.4896728661316'), ('55.8912965312156', '37.639914')]","(55.7974102656078, 37.5647934330658)"
Moscow,Аппартаменмты,0,Apartments,Moscow,"Москва,проспек  Вернадского 29 К1,17, 111674 Moscow, Russia","Russian, Korean, English","[('55.6127410689936', '37.2948423062452'), ('55.7485832', '37.73585647')]","(55.6806621344968, 37.5153493881226)"
Moscow,Apartment on Veernaya,0,Apartments,Moscow,"Veernaya ulitsa 40, korpus 2, 119501 Moscow, Russia","Russian, French, English","[('55.606674', '37.2463483764894'), ('55.8192775881892', '37.732768')]","(55.7129757940946, 37.4895581882447)"
Moscow,Квартира рядом Crocus Expo. Spartak,0,Apartments,"Strogino, Moscow","Ulitsa Tvardovskogo 19/2 кв. 143, Strogino, 123458 Moscow, Russia","Ukrainian, Serbian, Slovak, Russian, Croatian, English, Belarusian","[('55.6159412047782', '37.172585'), ('55.9752147952218', '37.631589')]","(55.795578, 37.402087)"
Moscow,Flatio on Prospect Andropova,0,Apartments,Moscow,"Andropov Avenue Building 29, 115487 Moscow, Russia","Russian, English","[('55.6118171273163', '37.4855162037048'), ('55.7394937784311', '37.8448218994751')]","(55.6756554528737, 37.6651690515899)"
Moscow,Apartment on Michurinskiy 54 k3,0,Apartments,"Ramenki, Moscow","Michurinskiy Prospekt 54к3 7, 218, Ramenki, 119192 Moscow, Russia","Russian, English","[('55.6168997048813', '37.3373390881386'), ('55.7717242951187', '37.6377949118614')]","(55.694312, 37.487567)"
Moscow,Premium Apartments on Tverskaya- Yamskaya 13,0,Apartments,"Tverskoy, Moscow","1-ya Tverskaya-Yamskaya Ulitsa, 13 bldg 1, Tverskoy, 125047 Moscow, Russia","Russian, English","[('55.646099', '37.4419464515899'), ('55.9004256473687', '37.7382660000001')]","(55.7732623236843, 37.590106225795)"
Moscow,Crocus Expo Apartment,0,Apartments,"Strogino, Moscow","Ulitsa Marshala Katukova 25, Strogino, 123458 Moscow, Russia",,"[('55.724835', '37.0792538182029'), ('55.8867814425578', '37.7491226792336')]","(55.8058082212789, 37.4141882487182)"
Moscow,VDNKH Apartment 1,0,Apartments,"Alexeevsky, Moscow","Yaroslavskaya Ulitsa 17, Alexeevsky, 129366 Moscow, Russia",,"[('55.7930010549541', '37.632625728836'), ('55.8516410210271', '37.6639765203095')]","(55.8223210379906, 37.6483011245728)"
Moscow,Sunny Apartment Volkov 21,0,Apartments,"Presnensky, Moscow","Volkov pereulok 21, Presnensky, 123376 Moscow, Russia","Russian, English","[('55.66352', '37.4883732883606'), ('55.8662800718716', '37.658986')]","(55.7649000359358, 37.5736796441803)"
Moscow,Star 5 apartment on Kievskaya,0,Apartments,"Third Transport Ring, Moscow","Bolshaya Dorogomilovskaya ulitsa, 5, Dorogomilovo, 121059 Moscow, Russia","Russian, English","[('55.7169865194778', '37.4554656818166'), ('55.7745072804797', '37.666336')]","(55.7457468999787, 37.5609008409083)"
Moscow,Royal Residence Arbat,0,Apartments,"Arbat, Moscow","Arbat street, 6/2 floor 2, appt. 31, Arbat, 119002 Moscow, Russia","Russian, English","[('55.7432911258765', '37.562524'), ('55.7606885848647', '37.6319409697114')]","(55.7519898553706, 37.5972324848557)"
Moscow,"ApartHotel555 1 Brestskya, 40",0,Apartments,"Tverskoy, Moscow","1 Brestskya, 40, Tverskoy, 125047 Moscow, Russia","Russian, English","[('55.74193984826', '37.557048'), ('55.80484215174', '37.621268')]","(55.773391, 37.589158)"
Moscow,Moscow City Guest House,0,Guest houses,"Presnensky, Moscow","Presnenskaya Naberezhnaya 8 building 1, Presnensky, 123317 Moscow, Russia","Russian, English","[('55.7385476152424', '37.5149994206237'), ('55.7546750525843', '37.562524')]","(55.7466113339134, 37.5387617103119)"
Moscow,Apartment 3-ya Mytischinskaya,0,Apartments,"Alexeevsky, Moscow","3-ya Mytischinskaya Ulitsa,3 Bldg.2 , Alexeevsky, 129626 Moscow, Russia","Russian, English","[('55.6173440417145', '37.4996449209709'), ('56.0026163069239', '37.7946776213569')]","(55.8099801743192, 37.6471612711639)"
Moscow,Cosy-3 Apartments na Kievskaya,0,Apartments,"Third Transport Ring, Moscow","Kutuzovsky Prospect 23К1, Dorogomilovo, 121151 Moscow, Russia","Russian, English","[('55.7352716272013', '37.4427849209709'), ('55.7537343727987', '37.6541770790291')]","(55.744503, 37.548481)"
Moscow,LuxApartments-Kurskaya,0,Apartments,"Tagansky, Moscow","6 Nastavnicheskiy pereulok, Tagansky, 105120 Moscow, Russia","Russian, English","[('55.7470745253867', '37.6439204521148'), ('55.7559932746133', '37.6821845478852')]","(55.7515339, 37.6630525)"
Moscow,Apartment near Moscow-City,0,Apartments,"Third Transport Ring, Moscow","Kutuzovsky Prospekt 24, Dorogomilovo, 121151 Moscow, Russia","Russian, English","[('55.7111261024722', '37.4845814563444'), ('55.7794851852389', '37.6085263452607')]","(55.7453056438556, 37.5465539008026)"
